,0
2941,5
2942,6
2943,7
2944,5
2945,4
2946,4
2947,4
2948,4
2949,6
2950,3
2951,4
2952,4
2953,6
2954,5
2955,4
2956,7
2957,4
2958,6
2959,4
2960,4
2961,5
2962,4
2963,4
2964,5
2965,5
2966,4
2967,4
2968,7
2969,5
2970,5
2971,5
2972,5
2973,5
2974,4
2975,5
2976,5
2977,6
2978,3
2979,5
2980,4
2981,4
2982,4
2983,5
2984,5
2985,5
2986,6
2987,5
2988,7
2989,5
2990,6
2991,5
2992,3
2993,3
2994,4
2995,4
2996,4
2997,2
2998,6
2999,5
3000,5
3001,6
3002,7
3003,3
3004,4
3005,8
3006,5
3007,4
3008,6
3009,3
3010,3
3011,3
3012,4
3013,4
3014,5
3015,5
3016,6
3017,8
3018,5
3019,4
3020,6
3021,6
3022,6
3023,6
3024,7
3025,3
3026,6
3027,4
3028,7
3029,3
3030,4
3031,4
3032,8
3033,6
3034,7
3035,9
3036,5
3037,5
3038,8
3039,6
3040,4
3041,3
3042,3
3043,4
3044,6
3045,6
3046,5
3047,4
3048,5
3049,8
3050,8
3051,5
3052,7
3053,7
3054,9
3055,4
3056,6
3057,5
3058,6
3059,10
3060,7
3061,8
3062,10
3063,6
3064,5
3065,4
3066,6
3067,5
3068,8
3069,4
3070,5
3071,6
3072,5
3073,6
3074,5
3075,5
3076,5
3077,7
3078,8
3079,7
3080,4
3081,5
3082,9
3083,6
3084,5
3085,5
3086,6
3087,5
3088,5
3089,6
3090,5
3091,7
3092,7
3093,5
3094,4
3095,6
3096,5
3097,5
3098,5
3099,6
3100,6
3101,4
3102,7
3103,5
3104,5
3105,4
3106,5
3107,6
3108,6
3109,7
3110,5
3111,4
3112,5
3113,4
3114,5
3115,5
3116,6
3117,3
3118,4
3119,4
3120,5
3121,6
3122,7
3123,4
3124,4
3125,4
3126,6
3127,5
3128,7
3129,5
3130,5
3131,4
3132,4
3133,4
3134,5
3135,4
3136,5
3137,5
3138,5
3139,5
3140,4
3141,3
3142,7
3143,4
3144,3
3145,4
3146,6
3147,5
3148,5
3149,7
3150,4
3151,4
3152,5
3153,5
3154,5
3155,5
3156,6
3157,4
3158,6
3159,7
3160,6
3161,4
3162,4
3163,4
3164,6
3165,5
3166,4
3167,4
3168,7
3169,4
3170,7
3171,6
3172,5
3173,4
3174,4
3175,7
3176,5
3177,7
3178,7
3179,5
3180,4
3181,7
3182,6
3183,7
3184,6
3185,5
3186,4
3187,5
3188,5
3189,5
3190,4
3191,5
3192,5
3193,5
3194,6
3195,4
3196,3
3197,5
3198,4
3199,4
3200,5
3201,8
3202,5
3203,4
3204,6
3205,4
3206,6
3207,5
3208,6
3209,4
3210,7
3211,4
3212,4
3213,5
3214,4
3215,5
3216,6
3217,4
3218,3
3219,5
3220,4
3221,5
3222,5
3223,5
3224,5
3225,5
3226,4
3227,5
3228,5
3229,5
3230,5
3231,5
3232,5
3233,5
3234,4
3235,5
3236,4
3237,5
3238,5
3239,5
3240,4
3241,4
3242,4
3243,3
3244,6
3245,5
3246,5
3247,6
3248,6
3249,5
3250,5
3251,7
3252,3
3253,6
3254,4
3255,3
3256,2
3257,4
3258,3
3259,5
3260,5
3261,3
3262,4
3263,7
3264,4
3265,4
3266,5
3267,4
3268,3
3269,8
3270,9
3271,4
3272,5
3273,3
3274,4
3275,4
3276,4
3277,6
3278,7
3279,3
3280,4
3281,3
3282,5
3283,5
3284,4
3285,5
3286,5
3287,5
3288,6
3289,3
3290,5
3291,5
3292,6
3293,5
3294,4
3295,4
3296,6
3297,7
3298,5
3299,4
3300,4
3301,5
3302,6
3303,6
3304,4
3305,5
3306,4
3307,3
3308,4
3309,5
3310,4
3311,3
3312,5
3313,4
3314,3
3315,4
3316,4
3317,5
3318,5
3319,5
3320,4
3321,3
3322,4
3323,3
3324,4
3325,4
3326,5
3327,4
3328,4
3329,5
3330,5
3331,4
3332,5
3333,5
3334,4
3335,5
3336,4
3337,4
3338,3
3339,3
3340,5
3341,3
3342,4
3343,4
3344,5
3345,5
3346,6
3347,5
3348,4
3349,6
3350,4
3351,5
3352,4
3353,5
3354,5
3355,5
3356,5
3357,5
3358,6
3359,6
3360,4
3361,6
3362,4
3363,4
3364,3
3365,6
3366,4
3367,4
3368,3
3369,5
3370,7
3371,5
3372,6
3373,5
3374,5
3375,3
3376,4
3377,5
3378,4
3379,4
3380,4
3381,4
3382,5
3383,4
3384,4
3385,4
3386,4
3387,8
3388,5
3389,5
3390,5
3391,5
3392,4
3393,5
3394,4
3395,5
3396,5
3397,5
3398,4
3399,4
3400,4
3401,4
3402,3
3403,3
3404,3
3405,4
3406,4
3407,4
3408,4
3409,4
3410,5
3411,4
3412,4
3413,5
3414,4
3415,6
3416,6
3417,6
3418,2
3419,3
3420,4
3421,7
3422,6
3423,6
3424,4
3425,4
3426,5
3427,4
3428,4
3429,5
3430,3
3431,4
3432,6
3433,5
3434,6
3435,5
3436,3
3437,4
3438,4
3439,8
3440,3
3441,3
3442,4
3443,4
3444,4
3445,4
3446,4
3447,4
3448,5
3449,5
3450,4
3451,4
3452,6
3453,5
3454,3
3455,4
3456,4
3457,4
3458,5
3459,4
3460,5
3461,3
3462,5
3463,4
3464,4
3465,4
3466,5
3467,4
3468,7
3469,5
3470,6
3471,3
3472,3
3473,5
3474,6
3475,5
3476,3
3477,5
3478,4
3479,4
3480,4
3481,4
3482,4
3483,4
3484,4
3485,4
3486,4
3487,4
3488,5
3489,5
3490,4
3491,5
3492,4
3493,5
3494,2
3495,4
3496,5
3497,7
3498,5
3499,4
3500,4
3501,6
3502,4
3503,6
3504,4
3505,6
3506,5
3507,6
3508,5
3509,5
3510,5
3511,5
3512,5
3513,4
3514,5
3515,6
3516,4
3517,4
3518,5
3519,4
3520,5
3521,5
3522,4
3523,6
3524,5
3525,6
3526,4
3527,4
3528,3
3529,4
3530,4
3531,6
3532,4
3533,3
3534,4
3535,4
3536,6
3537,5
3538,5
3539,6
3540,5
3541,3
3542,7
3543,3
3544,3
3545,7
3546,5
3547,4
3548,6
3549,6
3550,5
3551,5
3552,6
3553,5
3554,5
3555,4
3556,5
3557,6
3558,9
3559,6
3560,4
3561,5
3562,7
3563,6
3564,4
3565,3
3566,7
3567,7
3568,5
3569,6
3570,5
3571,5
3572,4
3573,6
3574,3
3575,5
3576,6
3577,7
3578,5
3579,6
3580,5
3581,6
3582,4
3583,5
3584,5
3585,3
3586,4
3587,6
3588,6
3589,6
3590,7
3591,5
3592,8
3593,5
3594,6
3595,6
3596,5
3597,4
3598,5
3599,4
3600,5
3601,5
3602,5
3603,5
3604,6
3605,5
3606,7
3607,5
3608,5
3609,5
3610,5
3611,5
3612,3
3613,5
3614,4
3615,6
3616,5
3617,4
3618,5
3619,5
3620,4
3621,6
3622,5
3623,5
3624,6
3625,6
3626,5
3627,4
3628,5
3629,4
3630,4
3631,5
3632,6
3633,5
3634,5
3635,4
3636,6
3637,7
3638,5
3639,5
3640,5
3641,4
3642,8
3643,8
3644,9
3645,7
3646,4
3647,7
3648,10
3649,9
3650,5
3651,6
3652,5
3653,5
3654,3
3655,4
3656,4
3657,6
3658,6
3659,6
3660,5
3661,7
3662,6
3663,4
3664,5
3665,3
3666,4
3667,6
3668,7
3669,2
3670,5
3671,6
3672,6
3673,3
3674,4
3675,5
3676,4
3677,6
3678,7
3679,6
3680,6
3681,5
3682,5
3683,6
3684,5
3685,5
3686,4
3687,6
3688,5
3689,5
3690,5
3691,7
3692,5
3693,5
3694,6
3695,3
3696,4
3697,4
3698,4
3699,6
3700,5
3701,4
3702,5
3703,6
3704,4
3705,5
3706,4
3707,4
3708,3
3709,3
3710,5
3711,5
3712,4
3713,4
3714,6
3715,6
3716,6
3717,4
3718,4
3719,7
3720,5
3721,6
3722,6
3723,5
3724,6
3725,4
3726,5
3727,7
3728,4
3729,4
3730,7
3731,5
3732,5
3733,5
3734,4
3735,4
3736,4
3737,5
3738,5
3739,4
3740,4
3741,5
3742,4
3743,6
3744,5
3745,4
3746,6
3747,4
3748,6
3749,6
3750,5
3751,5
3752,4
3753,3
3754,7
3755,5
3756,7
3757,6
3758,5
3759,6
3760,6
3761,7
3762,6
3763,6
3764,8
3765,5
3766,4
3767,5
3768,6
3769,4
3770,5
3771,4
3772,4
3773,6
3774,4
3775,7
3776,5
3777,4
3778,5
3779,4
3780,4
3781,5
3782,4
3783,5
3784,6
3785,4
3786,5
3787,5
3788,7
3789,8
3790,6
3791,5
3792,5
3793,5
3794,4
3795,5
3796,5
3797,4
3798,5
3799,5
3800,5
3801,4
3802,7
3803,6
3804,3
3805,3
3806,4
3807,6
3808,5
3809,5
3810,4
3811,3
3812,6
3813,6
3814,7
3815,5
3816,5
3817,3
3818,4
3819,8
3820,8
3821,9
3822,6
3823,6
3824,5
3825,5
3826,4
3827,6
3828,6
3829,6
3830,4
3831,4
3832,7
3833,7
3834,5
3835,6
3836,6
3837,5
3838,6
3839,4
3840,5
3841,5
3842,6
3843,5
3844,6
3845,5
3846,4
3847,4
3848,6
3849,7
3850,8
3851,7
3852,8
3853,5
3854,6
3855,5
3856,4
3857,7
3858,6
3859,4
3860,7
3861,6
3862,6
3863,4
3864,5
3865,5
3866,6
3867,4
3868,5
3869,4
3870,5
3871,5
3872,4
3873,5
3874,6
3875,4
3876,4
3877,4
3878,5
3879,4
3880,4
3881,5
3882,4
3883,5
3884,4
3885,4
3886,4
3887,4
3888,5
3889,3
3890,5
3891,4
3892,4
3893,3
3894,6
3895,4
3896,4
3897,5
3898,3
3899,7
3900,3
3901,4
3902,3
3903,3
3904,5
3905,5
3906,6
3907,6
3908,3
3909,7
3910,5
3911,5
3912,6
3913,4
3914,6
3915,5
3916,5
3917,5
3918,5
3919,4
3920,4
3921,5
3922,6
3923,4
3924,5
3925,5
3926,6
3927,6
3928,5
3929,4
3930,6
3931,3
3932,6
3933,3
3934,6
3935,7
3936,6
3937,5
3938,4
3939,6
3940,6
3941,6
3942,7
3943,6
3944,6
3945,6
3946,5
3947,4
3948,4
3949,4
3950,6
3951,3
3952,4
3953,5
3954,6
3955,5
3956,5
3957,7
3958,5
3959,7
3960,6
3961,5
3962,7
3963,7
3964,6
3965,3
3966,2
3967,8
3968,3
3969,3
3970,3
3971,5
3972,3
3973,5
3974,4
3975,2
3976,4
3977,5
3978,4
3979,4
3980,7
3981,5
3982,4
3983,5
3984,5
3985,5
3986,3
3987,6
3988,3
3989,6
3990,6
3991,7
3992,6
3993,5
3994,4
3995,7
3996,6
3997,5
3998,4
3999,5
4000,6
4001,4
4002,6
4003,8
4004,6
4005,6
4006,7
4007,4
4008,3
4009,7
4010,4
4011,5
4012,7
4013,5
4014,5
4015,5
4016,3
4017,6
4018,6
4019,6
4020,8
4021,4
4022,4
4023,9
4024,6
4025,10
4026,7
4027,5
4028,6
4029,7
4030,6
4031,3
4032,5
4033,5
4034,4
4035,4
4036,5
4037,4
4038,4
4039,6
4040,6
4041,7
4042,5
4043,8
4044,4
4045,6
4046,6
4047,4
4048,3
4049,4
4050,6
4051,5
4052,5
4053,6
4054,5
4055,4
4056,2
4057,6
4058,3
4059,5
4060,4
4061,4
4062,4
4063,6
4064,4
4065,3
4066,5
4067,6
4068,6
4069,7
4070,6
4071,5
4072,5
4073,5
4074,6
4075,6
4076,6
4077,4
4078,6
4079,3
4080,5
4081,6
4082,5
4083,5
4084,4
4085,5
4086,4
4087,7
4088,5
4089,7
4090,5
4091,4
4092,5
4093,7
4094,5
4095,5
4096,6
4097,6
4098,7
4099,6
4100,7
4101,5
4102,6
4103,5
4104,4
4105,4
4106,5
4107,5
4108,5
4109,5
4110,5
4111,5
4112,6
4113,5
4114,5
4115,6
4116,5
4117,4
4118,3
4119,6
4120,4
4121,4
4122,4
4123,5
4124,5
4125,5
4126,4
4127,5
4128,5
4129,6
4130,4
4131,6
4132,4
4133,5
4134,8
4135,5
4136,7
4137,5
4138,6
4139,6
4140,6
4141,7
4142,5
4143,4
4144,5
4145,6
4146,5
4147,6
4148,5
4149,6
4150,4
4151,5
4152,7
4153,5
4154,5
4155,6
4156,5
4157,5
4158,8
4159,6
4160,9
4161,7
4162,3
4163,5
4164,4
4165,6
4166,7
4167,5
4168,6
4169,4
4170,4
4171,3
4172,4
4173,6
4174,6
4175,6
4176,5
4177,4
4178,6
4179,5
4180,5
4181,3
4182,4
4183,4
4184,4
4185,4
4186,5
4187,4
4188,7
4189,4
4190,5
4191,4
4192,5
4193,5
4194,6
4195,6
4196,5
4197,5
4198,7
4199,7
4200,6
4201,7
4202,6
4203,4
4204,5
4205,3
4206,4
4207,5
4208,8
4209,7
4210,4
4211,3
4212,4
4213,6
4214,6
4215,6
4216,6
4217,6
4218,6
4219,4
4220,4
4221,4
4222,8
4223,7
4224,3
4225,4
4226,6
4227,6
4228,7
4229,5
4230,7
4231,5
4232,4
4233,5
4234,5
4235,6
4236,4
4237,5
4238,6
4239,6
4240,5
4241,6
4242,6
4243,5
4244,5
4245,7
4246,7
4247,7
4248,5
4249,4
4250,7
4251,6
4252,7
4253,8
4254,7
4255,4
4256,3
4257,6
4258,4
4259,5
4260,5
4261,7
4262,7
4263,10
4264,5
4265,5
4266,6
4267,5
4268,7
4269,6
4270,4
4271,5
4272,4
4273,7
4274,4
4275,5
4276,5
4277,3
4278,4
4279,6
4280,5
4281,5
4282,5
4283,5
4284,7
4285,6
4286,4
4287,5
4288,5
4289,5
4290,4
4291,5
4292,5
4293,6
4294,5
4295,4
4296,6
4297,7
4298,6
4299,3
4300,5
4301,5
4302,4
4303,7
4304,5
4305,5
4306,6
4307,6
4308,5
4309,5
4310,3
4311,7
4312,6
4313,7
4314,7
4315,5
4316,6
4317,4
4318,4
4319,5
4320,6
4321,6
4322,6
4323,6
4324,6
4325,4
4326,4
4327,6
4328,5
4329,8
4330,4
4331,4
4332,4
4333,4
4334,5
4335,7
4336,6
4337,6
4338,4
4339,5
4340,3
4341,6
4342,4
4343,5
4344,5
4345,3
4346,5
4347,5
4348,5
4349,6
4350,8
4351,6
4352,3
4353,5
4354,4
4355,4
4356,6
4357,3
4358,5
4359,5
4360,5
4361,4
4362,5
4363,5
4364,4
4365,4
4366,4
4367,3
4368,5
4369,5
4370,3
4371,4
4372,4
4373,4
4374,6
4375,3
4376,5
4377,7
4378,5
4379,5
4380,5
4381,7
4382,6
4383,4
4384,6
4385,4
4386,4
4387,7
4388,6
4389,5
4390,4
4391,6
4392,4
4393,5
4394,3
4395,6
4396,5
4397,6
4398,6
4399,4
4400,7
4401,6
4402,4
4403,6
4404,5
4405,7
4406,7
4407,4
4408,5
4409,5
4410,7
4411,3
4412,5
4413,5
4414,6
4415,6
4416,6
4417,7
4418,4
4419,6
4420,5
4421,4
4422,4
4423,4
4424,4
4425,5
4426,5
4427,5
4428,5
4429,5
4430,6
4431,6
4432,5
4433,4
4434,5
4435,5
4436,5
4437,6
4438,5
4439,6
4440,4
4441,6
4442,6
4443,6
4444,5
4445,4
4446,7
4447,4
4448,4
4449,7
4450,6
4451,8
4452,7
4453,7
4454,6
4455,4
4456,4
4457,7
4458,5
4459,3
4460,5
4461,5
4462,3
4463,3
4464,5
4465,5
4466,5
4467,3
4468,4
4469,5
4470,3
4471,4
4472,5
4473,5
4474,6
4475,3
4476,7
4477,4
4478,4
4479,4
4480,5
4481,5
4482,6
4483,5
4484,6
4485,4
4486,4
4487,4
4488,3
4489,3
4490,5
4491,3
4492,4
4493,7
4494,7
4495,4
4496,6
4497,8
4498,4
4499,7
4500,7
4501,5
4502,5
4503,5
4504,6
4505,5
4506,4
4507,5
4508,6
4509,5
4510,5
4511,4
4512,4
4513,4
4514,5
4515,5
4516,4
4517,5
4518,5
4519,3
4520,6
4521,6
4522,4
4523,4
4524,6
4525,6
4526,5
4527,5
4528,5
4529,7
4530,4
4531,3
4532,8
4533,4
4534,5
4535,6
4536,5
4537,7
4538,6
4539,4
4540,5
4541,4
4542,4
4543,4
4544,5
4545,5
4546,4
4547,6
4548,3
4549,6
4550,4
4551,6
4552,7
4553,5
4554,5
4555,4
4556,6
4557,4
4558,6
4559,5
4560,6
4561,5
4562,4
4563,7
4564,4
4565,5
4566,5
4567,5
4568,5
4569,7
4570,7
4571,6
4572,7
4573,7
4574,7
4575,4
4576,5
4577,3
4578,8
4579,5
4580,6
4581,8
4582,5
4583,4
4584,6
4585,4
4586,5
4587,5
4588,6
4589,4
4590,7
4591,4
4592,5
4593,7
4594,3
4595,7
4596,5
4597,6
4598,4
4599,9
4600,5
4601,6
4602,10
4603,6
4604,8
4605,7
4606,7
4607,4
4608,4
4609,5
4610,7
4611,7
4612,6
4613,7
4614,4
4615,6
4616,5
4617,4
4618,6
4619,5
4620,3
4621,7
4622,6
4623,5
4624,5
4625,4
4626,5
4627,4
4628,4
4629,5
4630,6
4631,7
4632,4
4633,5
4634,4
4635,5
4636,4
4637,7
4638,6
4639,5
4640,6
4641,7
4642,4
4643,6
4644,4
4645,7
4646,8
4647,4
4648,5
4649,6
4650,7
4651,5
4652,4
4653,6
4654,5
4655,5
4656,4
4657,3
4658,5
4659,5
4660,4
4661,5
4662,4
4663,4
4664,7
4665,6
4666,5
4667,3
4668,7
4669,4
4670,3
4671,5
4672,5
4673,5
4674,5
4675,4
4676,4
4677,3
4678,5
4679,4
4680,3
4681,4
4682,5
4683,6
4684,7
4685,5
4686,4
4687,6
4688,5
4689,4
4690,4
4691,8
4692,4
4693,6
4694,6
4695,5
4696,5
4697,5
4698,8
4699,5
4700,5
4701,5
4702,7
4703,7
4704,6
4705,4
4706,5
4707,5
4708,4
4709,4
4710,7
4711,5
4712,5
4713,4
4714,6
4715,5
4716,7
4717,7
4718,3
4719,4
4720,4
4721,5
4722,5
4723,5
4724,7
4725,7
4726,5
4727,4
4728,6
4729,4
4730,4
4731,7
4732,4
4733,4
4734,4
4735,6
4736,6
4737,4
4738,6
4739,7
4740,5
4741,7
4742,6
4743,4
4744,4
4745,5
4746,5
4747,4
4748,7
4749,6
4750,4
4751,6
4752,6
4753,6
4754,5
4755,5
4756,6
4757,6
4758,6
4759,5
4760,5
4761,5
4762,5
4763,5
4764,4
4765,5
4766,4
4767,4
4768,4
4769,6
4770,5
4771,5
4772,4
4773,4
4774,8
4775,8
4776,5
4777,3
4778,4
4779,5
4780,6
4781,7
4782,6
4783,6
4784,4
4785,7
4786,4
4787,5
4788,6
4789,4
4790,6
4791,7
4792,5
4793,4
4794,5
4795,4
4796,8
4797,5
4798,6
4799,7
4800,8
4801,5
4802,4
4803,5
4804,6
4805,6
4806,5
4807,6
4808,7
4809,5
4810,6
4811,4
4812,9
4813,7
4814,6
4815,4
4816,6
4817,5
4818,8
4819,4
4820,5
4821,6
4822,7
4823,5
4824,7
4825,4
4826,6
4827,3
4828,5
4829,7
4830,5
4831,5
4832,4
4833,5
4834,4
4835,5
4836,6
4837,7
4838,7
4839,5
4840,5
4841,6
4842,8
4843,7
4844,5
4845,3
4846,5
4847,6
4848,8
4849,8
4850,4
4851,8
4852,7
4853,8
4854,6
4855,5
4856,6
4857,3
4858,5
4859,4
4860,3
4861,4
4862,5
4863,6
4864,5
4865,5
4866,5
4867,8
4868,4
4869,7
4870,6
4871,5
4872,6
4873,7
4874,7
4875,4
4876,6
4877,5
4878,5
4879,4
4880,8
4881,5
4882,6
4883,7
4884,4
4885,8
4886,3
4887,7
4888,8
4889,6
4890,8
4891,5
4892,7
4893,6
4894,6
4895,4
4896,5
4897,7
4898,6
4899,5
4900,5
4901,6
4902,4
4903,5
4904,7
4905,8
4906,4
4907,6
4908,7
4909,6
4910,7
4911,7
4912,6
4913,5
4914,7
4915,5
4916,8
4917,5
4918,7
4919,10
4920,4
4921,6
4922,5
4923,7
4924,5
4925,4
4926,5
4927,6
4928,8
4929,7
4930,6
4931,5
4932,5
4933,6
4934,4
4935,5
4936,4
4937,5
4938,6
4939,8
4940,5
4941,6
4942,6
4943,4
4944,4
4945,5
4946,6
4947,4
4948,4
4949,6
4950,5
4951,4
4952,5
4953,4
4954,7
4955,5
4956,4
4957,5
4958,4
4959,4
4960,5
4961,3
4962,8
4963,5
4964,4
4965,4
4966,4
4967,5
4968,7
4969,6
4970,5
4971,5
4972,5
4973,5
4974,6
4975,6
4976,3
4977,4
4978,4
4979,7
4980,5
4981,8
4982,7
4983,4
4984,4
4985,5
4986,8
4987,6
4988,4
4989,8
4990,5
4991,4
4992,6
4993,5
4994,4
4995,6
4996,6
4997,6
4998,6
4999,7
5000,5
5001,5
5002,5
5003,4
5004,6
5005,7
5006,6
5007,5
5008,5
5009,8
5010,6
5011,4
5012,6
5013,5
5014,5
5015,8
5016,6
5017,8
5018,4
5019,6
5020,8
5021,5
5022,5
5023,7
5024,6
5025,7
5026,4
5027,6
5028,5
5029,5
5030,9
5031,7
5032,6
5033,4
5034,4
5035,5
5036,4
5037,6
5038,7
5039,6
5040,6
5041,6
5042,4
5043,4
5044,4
5045,5
5046,5
5047,5
5048,5
5049,6
5050,6
5051,3
5052,6
5053,8
5054,5
5055,7
5056,5
5057,8
5058,4
5059,4
5060,7
5061,4
5062,4
5063,4
5064,4
5065,7
5066,6
5067,6
5068,6
5069,5
5070,6
5071,4
5072,6
5073,4
5074,6
5075,7
5076,5
5077,4
5078,6
5079,5
5080,6
5081,5
5082,5
5083,3
5084,7
5085,6
5086,4
5087,4
5088,6
5089,6
5090,8
5091,3
5092,6
5093,5
5094,6
5095,4
5096,4
5097,6
5098,6
5099,5
5100,5
5101,7
5102,6
5103,5
5104,8
5105,6
5106,6
5107,6
5108,6
5109,5
5110,5
5111,7
5112,6
5113,9
5114,6
5115,8
5116,3
5117,4
5118,6
5119,4
5120,6
5121,5
5122,3
5123,6
5124,7
5125,7
5126,7
5127,5
5128,6
5129,5
5130,5
5131,6
5132,6
5133,4
5134,7
5135,5
5136,7
5137,6
5138,7
5139,4
5140,10
5141,6
5142,7
5143,5
5144,7
5145,6
5146,6
5147,4
5148,5
5149,6
5150,5
5151,7
5152,6
5153,6
5154,3
5155,4
5156,4
5157,4
5158,5
5159,4
5160,5
5161,6
5162,4
5163,6
5164,5
5165,4
5166,5
5167,6
5168,6
5169,5
5170,5
5171,7
5172,7
5173,5
5174,5
5175,5
5176,6
5177,5
5178,11
5179,5
5180,6
5181,9
5182,8
5183,4
5184,5
5185,9
5186,6
5187,6
5188,7
5189,8
5190,4
5191,4
5192,12
5193,8
5194,6
5195,13
5196,6
5197,7
5198,7
5199,5
5200,5
5201,6
5202,9
5203,5
5204,6
5205,5
5206,6
5207,6
5208,6
5209,6
5210,4
5211,6
5212,4
5213,8
5214,8
5215,4
5216,8
5217,5
5218,4
5219,4
5220,6
5221,5
5222,8
5223,6
5224,5
5225,6
5226,5
5227,6
5228,5
5229,8
5230,7
5231,6
5232,5
5233,8
5234,5
5235,4
5236,4
5237,7
5238,5
5239,5
5240,4
5241,6
5242,5
5243,6
5244,6
5245,5
5246,4
5247,5
5248,5
5249,5
5250,5
5251,5
5252,7
5253,5
5254,6
5255,5
5256,4
5257,4
5258,4
5259,5
5260,4
5261,5
5262,5
5263,6
5264,4
5265,4
5266,7
5267,5
5268,4
5269,4
5270,5
5271,5
5272,4
5273,5
5274,4
5275,6
5276,5
5277,5
5278,5
5279,4
5280,5
5281,4
5282,4
5283,4
5284,4
5285,4
5286,5
5287,4
5288,4
5289,5
5290,7
5291,5
5292,4
5293,4
5294,5
5295,6
5296,4
5297,4
5298,5
5299,5
5300,4
5301,6
5302,5
5303,4
5304,5
5305,4
5306,6
5307,6
5308,4
5309,5
5310,5
5311,5
5312,7
5313,4
5314,5
5315,6
5316,5
5317,6
5318,4
5319,4
5320,5
5321,7
5322,6
5323,6
5324,5
5325,6
5326,5
5327,5
5328,6
5329,5
5330,7
5331,6
5332,4
5333,4
5334,4
5335,4
5336,5
5337,5
5338,4
5339,5
5340,6
5341,4
5342,4
5343,5
5344,5
5345,6
5346,4
5347,6
5348,5
5349,4
5350,4
5351,4
5352,4
5353,4
5354,4
5355,5
5356,5
5357,7
5358,4
5359,5
5360,5
5361,8
5362,4
5363,4
5364,5
5365,4
5366,4
5367,4
5368,5
5369,4
5370,5
5371,4
5372,5
5373,4
5374,6
5375,6
5376,4
5377,4
5378,7
5379,7
5380,5
5381,3
5382,4
5383,5
5384,5
5385,4
5386,6
5387,4
5388,4
5389,3
5390,5
5391,4
5392,5
5393,4
5394,5
5395,5
5396,5
5397,4
5398,6
5399,7
5400,5
5401,5
5402,4
5403,5
5404,7
5405,6
5406,6
5407,5
5408,5
5409,7
5410,6
5411,6
5412,5
5413,4
5414,7
5415,3
5416,7
5417,4
5418,4
5419,4
5420,4
5421,5
5422,5
5423,4
5424,5
5425,8
5426,5
5427,5
5428,6
5429,4
5430,5
5431,5
5432,5
5433,4
5434,4
5435,8
5436,4
5437,5
5438,7
5439,5
5440,7
5441,8
5442,9
5443,7
5444,10
5445,7
5446,8
5447,6
5448,5
5449,6
5450,7
5451,7
5452,9
5453,6
5454,3
5455,5
5456,5
5457,5
5458,6
5459,5
5460,9
5461,6
5462,6
5463,6
5464,6
5465,7
5466,6
5467,4
5468,5
5469,6
5470,9
5471,6
5472,7
5473,7
5474,4
5475,6
5476,4
5477,4
5478,8
5479,7
5480,5
5481,7
5482,6
5483,6
5484,6
5485,5
5486,7
5487,7
5488,7
5489,6
5490,7
5491,5
5492,6
5493,6
5494,6
5495,6
5496,8
5497,7
5498,6
5499,5
5500,6
5501,6
5502,4
5503,5
5504,9
5505,8
5506,5
5507,6
5508,8
5509,4
5510,5
5511,7
5512,5
5513,6
5514,7
5515,7
5516,7
5517,6
5518,4
5519,4
5520,4
5521,7
5522,5
5523,6
5524,6
5525,4
5526,6
5527,5
5528,8
5529,7
5530,5
5531,7
5532,7
5533,7
5534,5
5535,6
5536,10
5537,7
5538,5
5539,4
5540,6
5541,6
5542,6
5543,5
5544,7
5545,6
5546,6
5547,3
5548,6
5549,8
5550,6
5551,9
5552,5
5553,4
5554,6
5555,8
5556,4
5557,7
5558,5
5559,8
5560,4
5561,6
5562,7
5563,9
5564,5
5565,6
5566,6
5567,6
5568,8
5569,6
5570,6
5571,5
5572,7
5573,7
5574,7
5575,7
5576,4
5577,6
5578,6
5579,9
5580,7
5581,7
5582,7
5583,6
5584,5
5585,5
5586,7
5587,5
5588,5
5589,7
5590,8
5591,5
5592,6
5593,5
5594,4
5595,5
5596,9
5597,4
5598,9
5599,5
5600,7
5601,6
5602,8
5603,6
5604,5
5605,5
5606,8
5607,4
5608,5
5609,6
5610,7
5611,5
5612,6
5613,4
5614,3
5615,6
5616,6
5617,4
5618,9
5619,7
5620,4
5621,6
5622,7
5623,5
5624,4
5625,7
5626,5
5627,6
5628,6
5629,5
5630,7
5631,4
5632,8
5633,5
5634,7
5635,8
5636,5
5637,5
5638,5
5639,4
5640,4
5641,6
5642,8
5643,4
5644,9
5645,6
5646,5
5647,7
5648,6
5649,5
5650,6
5651,7
5652,7
5653,6
5654,5
5655,7
5656,5
5657,7
5658,4
5659,7
5660,5
5661,6
5662,4
5663,8
5664,5
5665,7
5666,4
5667,6
5668,10
5669,5
5670,5
5671,6
5672,5
5673,5
5674,9
5675,5
5676,7
5677,9
5678,9
5679,5
5680,7
5681,5
5682,3
5683,6
5684,7
5685,4
5686,5
5687,4
5688,7
5689,4
5690,4
5691,4
5692,7
5693,3
5694,4
5695,3
5696,5
5697,3
5698,4
5699,4
5700,5
5701,5
5702,5
5703,5
5704,6
5705,5
5706,4
5707,6
5708,7
5709,7
5710,5
5711,6
5712,6
5713,7
5714,7
5715,4
5716,8
5717,3
5718,8
5719,7
5720,7
5721,5
5722,5
5723,5
5724,6
5725,4
5726,9
5727,7
5728,6
5729,4
5730,4
5731,5
5732,6
5733,5
5734,3
5735,7
5736,3
5737,4
5738,5
5739,4
