,0
2366,6
2367,7
2368,9
2369,8
2370,7
2371,4
2372,5
2373,4
2374,5
2375,10
2376,5
2377,9
2378,6
2379,11
2380,8
2381,7
2382,7
2383,4
2384,8
2385,5
2386,5
2387,4
2388,6
2389,6
2390,5
2391,10
2392,6
2393,6
2394,7
2395,6
2396,6
2397,5
2398,5
2399,7
2400,9
2401,7
2402,7
2403,6
2404,5
2405,6
2406,5
2407,8
2408,6
2409,8
2410,9
2411,7
2412,7
2413,8
2414,6
2415,6
2416,6
2417,5
2418,5
2419,6
2420,6
2421,5
2422,7
2423,6
2424,7
2425,8
2426,7
2427,5
2428,7
2429,5
2430,6
2431,5
2432,4
2433,5
2434,4
2435,4
2436,4
2437,6
2438,6
2439,8
2440,6
2441,8
2442,9
2443,6
2444,5
2445,6
2446,7
2447,7
2448,5
2449,7
2450,5
2451,5
2452,7
2453,5
2454,6
2455,5
2456,6
2457,6
2458,6
2459,5
2460,5
2461,7
2462,5
2463,5
2464,5
2465,5
2466,7
2467,6
2468,7
2469,7
2470,7
2471,6
2472,7
2473,8
2474,6
2475,8
2476,7
2477,8
2478,6
2479,7
2480,7
2481,6
2482,6
2483,7
2484,7
2485,5
2486,5
2487,6
2488,5
2489,5
2490,5
2491,5
2492,5
2493,6
2494,7
2495,4
2496,7
2497,6
2498,5
2499,6
2500,6
2501,5
2502,6
2503,7
2504,7
2505,7
2506,7
2507,6
2508,6
2509,6
2510,8
2511,6
2512,6
2513,7
2514,6
2515,7
2516,7
2517,7
2518,6
2519,6
2520,7
2521,5
2522,5
2523,5
2524,6
2525,7
2526,5
2527,5
2528,5
2529,6
2530,6
2531,4
2532,4
2533,5
2534,8
2535,8
2536,6
2537,7
2538,6
2539,6
2540,5
2541,6
2542,4
2543,5
2544,9
2545,6
2546,6
2547,6
2548,8
2549,5
2550,5
2551,7
2552,6
2553,8
2554,5
2555,6
2556,6
2557,7
2558,8
2559,6
2560,5
2561,5
2562,8
2563,6
2564,6
2565,8
2566,6
2567,10
2568,7
2569,7
2570,5
2571,10
2572,7
2573,5
2574,9
2575,8
2576,7
2577,9
2578,6
2579,9
2580,9
2581,9
2582,5
2583,5
2584,6
2585,5
2586,6
2587,5
2588,8
2589,7
2590,4
2591,6
2592,9
2593,6
2594,4
2595,8
2596,5
2597,8
2598,6
2599,8
2600,6
2601,5
2602,6
2603,8
2604,8
2605,8
2606,5
2607,9
2608,5
2609,9
2610,6
2611,5
2612,5
2613,8
2614,5
2615,10
2616,7
2617,8
2618,10
2619,8
2620,4
2621,8
2622,8
2623,6
2624,6
2625,4
2626,6
2627,7
2628,8
2629,5
2630,6
2631,7
2632,7
2633,9
2634,7
2635,8
2636,6
2637,6
2638,9
2639,8
2640,7
2641,6
2642,6
2643,9
2644,7
2645,7
2646,9
2647,8
2648,6
2649,7
2650,7
2651,5
2652,8
2653,8
2654,11
2655,5
2656,5
2657,5
2658,5
2659,5
2660,3
2661,5
2662,6
2663,4
2664,6
2665,6
2666,4
2667,6
2668,7
2669,8
2670,4
2671,6
2672,5
2673,6
2674,6
2675,7
2676,4
2677,7
2678,5
2679,7
2680,8
2681,5
2682,5
2683,6
2684,5
2685,7
2686,5
2687,6
2688,7
2689,5
2690,6
2691,6
2692,5
2693,4
2694,4
2695,3
2696,4
2697,5
2698,6
2699,7
2700,2
2701,5
2702,8
2703,3
2704,9
2705,7
2706,4
2707,6
2708,8
2709,7
2710,6
2711,6
2712,8
2713,3
2714,6
2715,5
2716,6
2717,6
2718,6
2719,6
2720,6
2721,4
2722,7
2723,7
2724,5
2725,3
2726,5
2727,5
2728,6
2729,6
2730,7
2731,4
2732,7
2733,7
2734,7
2735,4
2736,5
2737,6
2738,8
2739,5
2740,5
2741,5
2742,6
2743,6
2744,7
2745,7
2746,6
2747,5
2748,8
2749,5
2750,9
2751,4
2752,6
2753,6
2754,6
2755,8
2756,7
2757,7
2758,7
2759,5
2760,4
2761,5
2762,3
2763,6
2764,5
2765,5
2766,6
2767,8
2768,6
2769,7
2770,4
2771,3
2772,6
2773,9
2774,5
2775,6
2776,5
2777,4
2778,5
2779,5
2780,7
2781,4
2782,7
2783,5
2784,5
2785,9
2786,7
2787,8
2788,6
2789,7
2790,6
2791,8
2792,5
2793,10
2794,4
2795,6
2796,8
2797,7
2798,6
2799,7
2800,5
2801,5
2802,7
2803,6
2804,9
2805,5
2806,6
2807,8
2808,6
2809,6
2810,8
2811,8
2812,6
2813,5
2814,10
2815,6
2816,6
2817,9
2818,8
2819,6
2820,6
2821,6
2822,6
2823,5
2824,4
2825,6
2826,5
2827,7
2828,6
2829,3
2830,6
2831,7
2832,7
2833,7
2834,7
2835,7
2836,6
2837,11
2838,7
2839,7
2840,5
2841,9
2842,6
2843,6
2844,6
2845,9
2846,6
2847,6
2848,5
2849,8
2850,7
2851,7
2852,6
2853,6
2854,9
2855,7
2856,6
2857,10
2858,7
2859,4
2860,5
2861,7
2862,3
2863,6
2864,7
2865,6
2866,5
2867,6
2868,4
2869,4
2870,5
2871,7
2872,7
2873,8
2874,7
2875,4
2876,5
2877,5
2878,5
2879,4
2880,3
2881,7
2882,7
2883,5
2884,6
2885,7
2886,7
2887,5
2888,5
2889,5
2890,6
2891,6
2892,7
2893,8
2894,9
2895,8
2896,8
2897,9
2898,6
2899,6
2900,7
2901,6
2902,8
2903,5
2904,6
2905,10
2906,6
2907,7
2908,6
2909,7
2910,9
2911,8
2912,7
2913,7
2914,4
2915,6
2916,8
2917,6
2918,5
2919,7
2920,7
2921,7
2922,6
2923,5
2924,7
2925,8
2926,8
2927,4
2928,5
2929,5
2930,8
2931,6
2932,10
2933,6
2934,7
2935,8
2936,5
2937,7
2938,8
2939,6
2940,8
2941,6
2942,9
2943,6
2944,6
2945,5
2946,5
2947,8
2948,7
2949,7
2950,6
2951,8
2952,6
2953,5
2954,7
2955,7
2956,5
2957,8
2958,7
2959,5
2960,7
2961,6
2962,6
2963,6
2964,7
2965,5
2966,5
2967,5
2968,5
2969,4
2970,6
2971,6
2972,7
2973,5
2974,5
2975,7
2976,4
2977,6
2978,4
2979,6
2980,6
2981,6
2982,4
2983,8
2984,7
2985,10
2986,6
2987,5
2988,11
2989,7
2990,7
2991,9
2992,6
2993,5
2994,9
2995,8
2996,7
2997,7
