,0
0,4.3171681534460395
1,3.744362513962472
2,4.006416222156926
3,4.645972290343488
4,3.1349293628490655
5,3.815507695667957
6,3.443169631863646
7,4.274123290691013
8,3.581792723034118
9,3.028471539244438
10,3.5035939922556376
11,3.9325431228830836
12,4.623972245995128
13,3.9941846808204797
14,3.919548905630452
15,4.46525190838195
16,3.086412079501717
17,3.6285773547534754
18,4.017852529351761
19,4.620415826704815
20,3.981046447817635
21,3.841984007275168
22,4.1919420935602325
23,3.9963245210540004
24,4.399067703756025
25,4.389140213635903
26,5.4322182698259605
27,5.327677783458876
28,4.4559270304897245
29,4.880477051431475
30,5.544515311761405
31,4.90671453910315
32,5.123662780657306
33,5.508082442318245
34,5.07785531583811
35,4.187194929248302
36,4.058387310655928
37,4.860110374390114
38,4.103820815558579
39,4.7510947241990085
40,3.8087380183704087
41,3.9327391259071707
42,4.733387691601152
43,5.163330577564341
44,4.861537493391259
45,4.547245887513049
46,4.398444178754217
47,3.9237867245390525
48,4.0288470783189165
49,4.590536854922779
50,4.810791029068762
51,5.318351479911809
52,5.014013217222875
53,4.928957265036411
54,3.8094366611241446
55,4.796849602137847
56,5.01844919295198
57,4.95682313850471
58,2.8269966106126643
59,5.167501559450238
60,4.259506863967079
61,3.984462887597207
62,4.720952759420444
63,4.310476924146059
64,3.762560584548757
65,3.790476919922381
66,4.7198050262986575
67,5.537680588236649
68,4.371609169917957
69,3.912232149733314
70,4.622893144985236
71,5.207212159935372
72,3.7051838957305097
73,5.092008449666462
74,4.474769571928199
75,4.396933813883033
76,3.9788895468153362
77,4.152125003991864
78,4.834380261015042
79,5.334359880871155
80,3.677607196631025
81,4.971725969147866
82,5.552566360309434
83,3.6115211690951243
84,4.753411111303837
85,4.90510413159269
86,5.17544501025456
87,5.753353594041008
88,4.891656764610289
89,5.424016365082783
90,4.96529335531231
91,4.749325044200644
92,4.734299613954028
93,4.926648136338352
94,4.974753844613264
95,4.904306923054113
96,4.260738681510813
97,3.9954993164756645
98,4.1779943728007165
99,4.374050127041244
100,4.501247707806106
101,2.606271290517263
102,3.5436536500371787
103,4.443517666432516
104,4.022251524553238
105,4.3424113038924705
106,4.248298524838995
107,4.776294445899422
108,3.776274545916923
109,4.966426732216955
110,5.350786456310193
111,5.326434072965262
112,3.8860654225812357
113,4.875144089315486
114,4.548270179677611
115,4.6141632963386146
116,3.83923551847451
117,4.829831922106842
118,3.7591304937189967
119,4.6302045544668475
120,5.316499578353057
121,4.943678289405723
122,4.30274436601237
123,4.455108172795207
124,3.623603761731305
125,4.566598536972422
126,4.532959399445661
127,4.251585133371157
128,4.672788860950029
129,4.323191446523422
130,4.854470239401534
131,4.033823764119548
132,3.8734406113173177
133,3.6484996777981307
134,4.874097708404855
135,4.551382969603826
136,5.122565924685739
137,5.5355189344163716
138,5.843461087057696
139,5.084224236698002
140,6.014060864163708
141,5.756365004769122
142,3.8582679798293786
143,3.358026811613014
144,4.515356863765037
145,4.261950546878896
146,2.8858690603760686
147,5.042835953967321
148,3.13267857801207
149,3.86880424973752
150,5.019236100802155
151,4.383267783598231
152,4.756031492262897
153,5.173626433110165
154,4.958812570871546
155,4.12140682499695
156,3.126442110457155
157,3.8184781158817906
158,4.194929150291816
159,4.659526122115509
160,4.307786813702912
161,4.470327205013595
162,3.812475627716186
163,3.7132206102475394
164,4.344344263442122
165,4.857950855229508
166,5.436972849788985
167,4.271521735643499
168,4.196511950402202
169,3.8790844177714177
170,3.9180301645946924
171,3.7095633611271484
172,4.12786416610994
173,4.105590087083308
174,5.092154290133082
175,3.7888401665316427
176,5.204115565313813
177,4.6479256256992825
178,4.9332609967566325
179,4.105373179327388
180,4.483821971492497
181,5.079111580860973
182,4.879800986419559
183,3.98974106300763
184,4.199480504459781
185,4.946488429619452
186,4.242314442832173
187,4.190842177053467
188,5.00894123940532
189,5.140172713418489
190,4.515911328985386
191,3.890814479444277
192,4.209221809786553
193,4.641120134574411
194,4.251638338255265
195,4.820474033296739
196,5.3255117945689605
197,4.729157089003848
198,5.3285097624876645
199,3.8215209052560555
200,4.4782929041316475
201,4.286165454717498
202,4.119110358943059
203,4.973319255098982
204,3.6538501353164565
205,4.67648877549193
206,4.401985883302837
207,4.803697668123097
208,4.751576365206004
209,3.8596083939516777
210,3.8461975524535776
211,4.836861924346634
212,4.53255160876356
213,5.425263433838369
214,5.766646160614144
215,4.184322947098469
216,5.441308170022986
217,5.286628797889009
218,4.668232287656551
219,4.482207942278359
220,5.40122476623459
221,5.126956013880216
222,5.368862892653688
223,4.904220647018656
224,4.140453222288807
225,4.421348995240226
226,5.54622557437253
227,4.928398703316723
228,5.724554145725955
229,5.058549664209562
230,5.787704449814959
231,5.724838836428004
232,4.565186515757116
233,5.394435907888035
234,4.97948758987821
235,4.61870093883585
236,4.788675140383209
237,5.1709311208722095
238,3.073136286183832
239,3.1403072005364643
240,3.1094885922042335
241,4.810547500246364
242,4.238065479953795
243,4.334204511766541
244,4.2753318894846775
245,4.090018730197119
246,3.610789117398906
247,3.5271049519696374
248,3.8470015828304396
249,4.240624246748411
250,4.320950419468008
251,4.794542441092315
252,4.0491647732355895
253,4.8830704983729225
254,4.440812830096982
255,3.530551492420726
256,4.687332975249084
257,4.28983192389309
258,4.39882479757221
259,4.866691195940072
260,4.615857234578568
261,4.547563312238281
262,4.523428769858545
263,4.230871637115016
264,4.759996335773499
265,5.3109976513484245
266,4.627956096171276
267,5.326131121914202
268,4.165570584024531
269,4.6562323065009705
270,5.487439731010552
271,5.226830624707797
272,4.793422592916323
273,4.747606556252458
274,5.402780093720595
275,5.223563403542099
276,4.49049402308015
277,4.378920446789464
278,4.4737188978571645
279,3.331580909385372
280,4.553650229944597
281,4.668807064386473
282,4.70637079022431
283,4.8724109299468275
284,4.2388135454588225
285,5.000321718287716
286,3.962006789209164
287,5.469093942869538
288,5.071374023179741
289,4.732144182585105
290,5.1188640459138695
291,5.423161669351033
292,5.346573860457939
293,4.846110539349575
294,4.181363651489728
295,5.081536946735465
296,5.18371869496638
297,4.239275205269531
298,3.5852463261103216
299,3.5301526034391357
300,4.1294053541157645
301,3.898574128955464
302,4.52112972397719
303,4.827051360281108
304,4.253537800620454
305,4.378586165197109
306,3.836973628438375
307,4.1813414927571415
308,3.1796587497998106
309,3.9135757659666224
310,4.659350961538683
311,4.917738376971157
312,5.662698390280001
313,4.520071779443992
314,4.265396752228064
315,5.410865107815027
316,5.3479529240443044
317,5.945132524112866
318,4.63204019953113
319,4.152965252546825
320,5.101724182308491
321,5.4066599043746155
322,4.703437097156846
323,3.881450090242438
324,4.863201708230715
325,4.840156591141321
326,4.92795279704043
327,3.793114115838897
328,4.531216373968545
329,5.494470504999363
330,4.7195965219827425
331,5.550577658692002
332,3.4901802219271802
333,5.1013332400324725
334,5.347355580760645
335,3.942954205611038
336,3.7795226871928143
337,4.317705963905233
338,4.213860546596075
339,3.8482067352742138
340,4.5716579664201165
341,4.0405191606528925
342,3.8142685166886094
343,3.72515647403303
344,4.875029993056133
345,4.463900711649769
346,4.76652100022232
347,4.895137095325481
348,4.312348392417885
349,3.9694795470879254
350,4.584078002019996
351,4.819758252024265
352,4.442204964677176
353,5.389669806417062
354,4.956135489389262
355,4.698135581156421
356,4.9257987085298565
357,3.7724657343339754
358,4.99315990264322
359,4.647968704860433
360,5.09942587125789
361,5.661549735618509
362,3.8531572152116356
363,4.4794546400121735
364,5.124003060221345
365,4.764344303523239
366,5.225953820860397
367,5.394404330903272
368,4.484448773392227
369,4.654056290814369
370,4.621771253325858
371,3.2538883818056497
372,3.9017398414567865
373,4.425332337591035
374,4.146410167845352
375,4.474453047450383
376,4.770673907294496
377,4.920214988935746
378,5.176116966986715
379,4.4095111217743295
380,4.971788903241314
381,4.777960934774086
382,4.5140016772560205
383,4.318072731992112
384,4.710724103389952
385,4.853947816008599
386,4.29906296814944
387,4.28732588900856
388,5.0051719767985015
389,3.9636076462526555
390,5.132912838886782
391,4.912547817178517
392,2.91127612298551
393,3.713290703490084
394,4.357401744706355
395,5.056939907055435
396,3.9667208503433566
397,4.894758156955686
398,4.706645185862045
399,4.695144981729805
400,4.431372017725645
401,4.446341291809621
402,4.9820799529882995
403,5.080193549009671
404,4.9666564646068885
405,4.626785948434389
406,4.513235484131229
407,4.791012253827844
408,4.399030803683314
409,5.391190391166796
410,5.488780234620074
411,4.114352592921494
412,5.112756746408471
413,3.9563373961744985
414,4.27585734296445
415,5.551062343002816
416,5.023398806335976
417,4.668545986343955
418,4.91571590629915
419,4.835482957482111
420,4.805444625111674
421,3.554229019257927
422,4.039282115842023
423,3.607801887567407
424,3.8151067330718105
425,4.054221819318686
426,3.98780970395045
427,4.896415600755345
428,5.177882872490368
429,5.366347129896586
430,4.590994710065314
431,4.909186540390872
432,4.703574616962848
433,4.447075882372463
434,4.778222953922044
435,5.165429783545108
436,5.767795810590229
437,4.690189529685798
438,5.4489882896483675
439,4.376492427552293
440,5.400316263681324
441,4.918674049634775
442,4.259083433314986
443,4.379948538727382
444,3.9400076039294607
445,4.743335892772429
446,4.315063978717596
447,4.2263401127445706
448,4.175352414195065
449,4.341922763539371
450,3.793186557429861
451,4.327420226992193
452,4.034960501040063
453,4.138737779719738
454,5.549324810669456
455,5.1387895650568565
456,4.925888726526094
457,3.940521620315677
